/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1230.12S:SUM 12  5  2 01:00 12  5  2 23:59 23.00  30  24480  24480 100  0.56  0.42  24480
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1230.13S:SUM 13  5  3 00:00 13  5  3 23:59 24.00  30  24560  22866  93  0.61  0.43   2541
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1240.12S:SUM 12  5  3 00:00 12  5  3 23:59 24.00  30  25455  25455 100  0.55  0.43  12728
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1240.13S:SUM 13  5  4 00:00 13  5  4 23:59 24.00  30  24559  23812  97  0.60  0.44  23812
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1250.12S:SUM 12  5  4 00:00 12  5  4 23:59 24.00  30  25459  25458 100  0.55  0.42  25458
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1250.13S:SUM 13  5  5 00:00 13  5  5 23:59 24.00  30  24562  24183  98  0.59  0.45  24183
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1260.12S:SUM 12  5  5 00:00 12  5  5 23:59 24.00  30  25451  25450 100  0.54  0.42  12725
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1260.13S:SUM 13  5  6 00:00 13  5  6 23:59 24.00  30  23806  23499  99  0.60  0.45   3357
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1270.12S:SUM 12  5  6 00:00 12  5  6 23:59 24.00  30  25453  25451 100  0.56  0.43  12726
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1270.13S:SUM 13  5  7 00:00 13  5  7 23:59 24.00  30  23681  23032  97  0.64  0.46   5758
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1280.12S:SUM 12  5  7 00:00 12  5  7 23:59 24.00  30  25460  25458 100  0.56  0.43  12729
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1280.13S:SUM 13  5  8 00:00 13  5  8 23:59 24.00  30  23682  23034  97  0.64  0.45   5759
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1290.12S:SUM 12  5  8 00:00 12  5  8 23:59 24.00  30  25467  25466 100  0.55  0.41  25466
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1290.13S:SUM 13  5  9 00:00 13  5  9 23:59 24.00  30  23685  22966  97  0.66  0.48   3828
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1300.12S:SUM 12  5  9 00:00 12  5  9 23:59 24.00  30  25461  25460 100  0.55  0.42   8487
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1300.13S:SUM 13  5 10 00:00 13  5 10 23:59 24.00  30  23702  21438  90  0.62  0.46   7146
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1310.12S:SUM 12  5 10 00:00 12  5 10 23:59 24.00  30  25455  25452 100  0.56  0.43  12726
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1310.13S:SUM 13  5 11 00:00 13  5 11 23:59 24.00  30  23681  20889  88  0.61  0.44   4178
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1320.12S:SUM 12  5 11 00:00 12  5 11 23:59 24.00  30  25458  25456 100  0.55  0.43  12728
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1320.13S:SUM 13  5 12 00:00 13  5 12 23:59 24.00  30  24455  22419  92  0.60  0.45   5605
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1330.12S:SUM 12  5 12 00:00 12  5 12 23:59 24.00  30  25457  25456 100  0.57  0.43  12728
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1330.13S:SUM 13  5 13 00:00 13  5 13 23:59 24.00  30  23678  22874  97  0.59  0.44  22874
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1340.12S:SUM 12  5 13 00:00 12  5 13 23:59 24.00  30  25458  25458 100  0.56  0.43  25458
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1340.13S:SUM 13  5 14 00:00 13  5 14 23:59 24.00  30  23689  22556  95  0.59  0.44  22556
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1350.12S:SUM 12  5 14 00:00 12  5 14 23:59 24.00  30  25459  25458 100  0.56  0.43  25458
